CarTitle,ImageURL,Price,Rating,PageDirectionLink
Nissan_Kick or,https://mediaim.expedia.com/cars/45/f61c641c-82eb-4c98-ac66-8fec9aeae58c.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$78,4.25,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Dodge Ram,https://mediaim.expedia.com/cars/39/5545d654-d04c-47ab-91d4-8ec096f58c3c.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$79,4.60,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Toyota Rav4,https://mediaim.expedia.com/cars/15/346eb6a2-d5e7-4740-854f-d48d41e46378.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$80,4.55,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Toyota Rav4,https://mediaim.expedia.com/cars/43/b586f552-8a8e-4395-8267-6ed6065ca244.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$80,4.30,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Ford Escape,https://mediaim.expedia.com/cars/38/43ad9ad3-64ad-4f48-a557-9c5586d22ad7.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$80,4.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Dodge Charger,https://mediaim.expedia.com/cars/43/7a6ee45c-451b-4787-a1be-73b8f55ce2f5.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$81,4.30,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Hyundai Elantra,https://mediaim.expedia.com/cars/6/05442eb8-7d30-46a5-bf6a-3d89617b4206.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$82,4.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Dodge Ram,https://mediaim.expedia.com/cars/41/b05c01c5-9a2b-47ac-93e9-fa45a40fc6bc.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$81,4.30,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Hyundai Elantra,https://mediaim.expedia.com/cars/39/73cb182e-1cab-478b-a1b1-e41db785c82e.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$81,4.60,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Toyota Rav4,https://mediaim.expedia.com/cars/45/9a71bea5-1fac-4c08-8a58-2ad7a23ea941.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$81,4.25,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Dodge Charger,https://mediaim.expedia.com/cars/45/1b29073f-fd39-4812-8ed5-6f44d1d23f86.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$82,4.25,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Kia Forte,https://mediaim.expedia.com/cars/42/58a567e3-47d1-4cea-be17-500057ebf044.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$83,4.25,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Vw Jetta,https://mediaim.expedia.com/cars/42/15af3a97-8500-4bce-b8a3-c2a54e4a0bda.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$83,4.25,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Dodge Ram,https://mediaim.expedia.com/cars/41/b05c01c5-9a2b-47ac-93e9-fa45a40fc6bc.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$83,4.30,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Hyundai Elantra,https://mediaim.expedia.com/cars/39/73cb182e-1cab-478b-a1b1-e41db785c82e.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$83,4.60,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Chevrolet Malibu,https://mediaim.expedia.com/cars/39/84f9a5bc-ec97-494e-9aa8-7935d8ed7507.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$83,4.60,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Chevrolet Malibu,https://mediaim.expedia.com/cars/39/24d002a1-55b3-4b47-9faf-fdd6407a3fdf.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$83,4.60,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Audi Q3,https://mediaim.expedia.com/cars/6/61b89719-419b-4c77-a1b4-34d63a4d9691.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$85,4.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Chrysler 300,https://mediaim.expedia.com/cars/43/010a1514-32b7-4e61-9e43-9c5b24b1f5fe.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$84,4.30,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Hyundai Elantra,https://mediaim.expedia.com/cars/41/c8f7a458-d199-483f-a1db-7694f0b35f72.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$85,4.30,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Ford Edge,https://mediaim.expedia.com/cars/15/663d9eb9-fa45-47a3-92ca-03c6a9d6d698.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$86,4.55,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Chrysler 300,https://mediaim.expedia.com/cars/45/fd2bfc61-620e-4087-86d0-f041c2d16dd0.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$85,4.25,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Toyota Camry,https://mediaim.expedia.com/cars/42/f0ff4f23-edbf-4b70-bd4a-80c527e93415.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$87,4.25,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
Hyundai Kona,https://mediaim.expedia.com/cars/15/5679bf40-d1d3-45f2-803f-947cb5472061.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$87,4.55,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=4675417&locn=Winnipeg+%28YWG+-+Winnipeg+James+Armstrong+Richardson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCRcXmmLGv4crrhi2E6rGFGgqVScEuDBjbwIc0ffJacqQ&dailyPriceShown=38.72&totalPriceShown=66.12&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D4675417%26locn%3DWinnipeg%2B%2528YWG%2B-%2BWinnipeg%2BJames%2BArmstrong%2BRichardson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=106.1&offerQualifiers=GreatDeal&isCaliforniaUser=false
